time;X_value;Y_value;Z_value
57,7025;-3,76847;-7,65217;5,31064
57,7049;-3,60567;-7,43908;5,16938
57,7067;-3,47399;-7,28107;5,1622
57,7084;-3,22978;-7,02249;5,15502
57,7113;-3,07655;-6,88363;5,14544
57,7128;-3,03106;-6,84532;5,12629
57,7151;-2,9329;-6,73279;5,10953
57,717;-2,88262;-6,65618;5,10474
57,7236;-2,77009;-6,50774;5,11431
57,7237;-2,63841;-6,32099;5,19332
57,7237;-2,57856;-6,22762;5,22205
57,7253;-2,40138;-6,0265;5,23163
57,7294;-2,29843;-5,90201;5,30106
57,7295;-2,26013;-5,83018;5,33698
57,7337;-2,06859;-5,59794;5,50457
57,7337;-2,06859;-5,59794;5,50457
57,7354;-2,0231;-5,50217;5,62667
57,7374;-2,02549;-5,36331;5,76314
57,7398;-2,05422;-5,30824;5,82779
57,7407;-2,13802;-5,21966;5,99299
57,7428;-2,2314;-5,1191;6,18692
57,7451;-2,2697;-5,05206;6,26114
57,7465;-2,3535;-4,93714;6,43113
57,7484;-2,46842;-4,89135;6,51971
57,7513;-2,62644;-4,73813;6,78068
57,7532;-2,73178;-4,69264;6,87166
57,755;-2,85628;-4,63517;6,96264
57,7567;-3,10289;-4,51546;7,13263
57,7587;-3,39977;-4,48434;7,3505
57,7617;-3,56975;-4,50349;7,45345
57,7628;-3,95283;-4,59208;7,6809
57,7649;-4,2545;-4,64715;7,87243
57,7666;-4,39336;-4,64954;7,94905
57,7692;-4,67827;-4,70939;8,13101
57,7717;-4,94433;-4,80037;8,26748
57,7728;-5,07122;-4,83389;8,31297
57,7748;-5,31064;-4,92757;8,33691
57,7769;-5,49978;-5,03291;8,3417
57,7785;-5,96665;-5,25318;8,30579
57,7806;-6,21565;-5,38725;8,27705
57,7828;-6,2779;-5,42556;8,22438
57,785;-6,44788;-5,54766;8,05439
57,7868;-6,62984;-5,60513;7,94665
57,7886;-6,73998;-5,74399;7,90835
57,7914;-6,94348;-5,86609;7,76709
57,7928;-7,04165;-5,91398;7,69287
57,7952;-7,19009;-5,99299;7,58513
57,7969;-7,43669;-6,15579;7,46303
57,7987;-7,51091;-6,21325;7,41275
57,801;-7,50373;-6,21086;7,36726
57,803;-7,37444;-6,18931;7,44627
57,8051;-7,31937;-6,16058;7,52288
57,807;-7,09192;-6,00735;8,12143
57,809;-6,98179;-5,96665;8,42071
57,8118;-6,72082;-5,88525;8,27227
57,8131;-6,62506;-5,85173;8,02087
57,8151;-6,56759;-5,80145;7,7623
57,8168;-6,52689;-5,70329;7,30501
57,8191;-6,43591;-5,73202;7,04643
57,8206;-6,34493;-5,77751;7,06319
57,8233;-6,24917;-5,86609;7,17093
57,8265;-6,17734;-6,06721;7,3505
57,827;-6,14382;-6,16776;7,44148
57,8287;-6,09833;-6,34254;7,59231
57,8314;-5,9475;-6,38564;7,56598
57,8326;-5,83497;-6,35212;7,5133
57,8358;-5,60513;-6,28747;7,29064
57,8372;-5,52612;-6,23001;7,17333
57,8387;-5,38965;-6,07439;6,9387
57,8406;-5,2867;-5,92595;6,70406
57,8428;-5,22205;-5,81103;6,62984
57,8446;-5,04249;-5,55724;6,42873
57,8467;-4,8291;-5,43753;6,1941
57,8486;-4,69982;-5,27473;6,06481
57,8514;-4,44603;-5,11671;5,85412
57,8605;-4,32393;-5,00179;5,81103
57,8605;-4,09169;-4,81953;5,79666
57,8606;-3,84748;-4,67827;5,77751
57,8606;-3,65834;-4,56574;5,76075
57,861;-3,29203;-4,41491;5,78708
57,8633;-2,93529;-4,31435;5,70808
57,8648;-2,77249;-4,34787;5,67695
57,8676;-2,47321;-4,38618;5,66977
57,869;-2,3104;-4,34069;5,66019
57,8714;-1,87466;-4,09408;5,50217
57,8753;-1,77889;-4,03423;5,44232
57,8754;-1,69988;-3,99832;5,36331
57,8767;-1,58257;-3,87382;5,18375
57,8788;-1,51792;-3,72538;4,93235
57,8808;-1,4868;-3,6344;4,78601
57,8827;-1,39103;-3,3878;4,42448
57,8847;-1,30723;-3,1364;4,07014
57,8909;-1,24738;-3,00951;3,88579
57,8909;-1,1157;-2,71024;3,53384
57,8935;-0,97683;-2,44927;3,18189
57,8936;-0,91459;-2,31759;3,0143
57,895;-0,79487;-2,08535;2,74376
57,8968;-0,73981;-1,97522;2,6408
57,8992;-0,64404;-1,79565;2,44927
57,9007;-0,49081;-1,53468;2,23379
57,9039;-0,42617;-1,42694;2,09971
57,9045;-0,29209;-1,24259;1,82917
57,9065;-0,14605;-1,16119;1,68791
57,9086;-0,05746;-1,00317;1,38624
57,9117;0,34477;-0,69671;0,8691
57,9126;0,34477;-0,69671;0,8691
57,9147;0,68474;-0,53151;0,53391
57,9172;1,01993;-0,4142;0,26097
57,9188;1,17076;-0,31603;0,0814
57,9209;1,52271;-0,13168;-0,28491
57,9225;2,01352;-0,07661;-0,62489
57,925;2,229;-0,00718;-0,72305
57,9268;2,40378;0,20351;-0,94332
57,9288;2,48758;0,31843;-1,04148
57,9316;2,79643;0,72544;-1,26653
57,9329;2,92571;0,87388;-1,29287
57,9347;3,055;1,02232;-1,26653
57,9366;3,20344;1,26174;-1,15879
57,9387;3,35428;1,50595;-1,075
57,9407;3,42131;1,65439;-1,02711
57,9444;3,50751;1,92015;-0,82839
57,9456;3,53863;2,04465;-0,56982
57,9466;3,52187;2,30562;-0,42856
57,9494;3,41653;2,54504;-0,15802
57,9518;3,31358;2,74615;0,15802
57,9527;3,2633;2,83234;0,34237
57,9548;3,11486;2,98078;0,73502
57,9569;3,0143;3,01669;0,92656
57,9586;2,77967;3,055;1,27372
57,9638;2,56658;3,03106;1,55144
57,9638;2,42054;3,03106;1,71185
57,9653;2,01352;2,99993;2,00874
57,9667;1,76453;2,97839;2,15478
57,9693;1,28808;2,86347;2,44209
57,9829;0,82121;2,6839;2,66953
57,9829;0,60334;2,63123;2,79403
57,9829;0,11971;2,57856;3,0574
57,9829;-0,25857;2,40138;3,22499
57,9829;-0,41659;2,29365;3,31118
57,9829;-0,89304;2,23379;3,56736
57,9831;-1,47962;2,26731;3,74453
57,9846;-1,75974;2,29604;3,81396
57,9866;-2,2721;2,2697;3,91452
57,9888;-2,48039;2,2314;3,94086
57,9923;-3,03345;2,04465;3,9648
57,9931;-3,20584;1,95367;3,94804
57,9953;-3,36625;1,8579;3,93128
57,9968;-3,63919;1,63524;3,88818
57,9986;-3,8403;1,4437;3,84748
58,0011;-3,91931;1,34075;3,84509
58,0035;-4,02944;1,13006;3,87142
58,007;-4,07254;1,02472;3,91452
58,0071;-4,09169;0,83797;3,99832
58,0085;-4,07493;0,66319;4,18267
58,0123;-4,07254;0,45969;4,41012
58,0134;-4,05099;0,36631;4,55617
58,0153;-3,99113;0,20351;4,92038
58,0165;-3,96959;0,13168;5,15023
58,0183;-3,93607;-0,0431;5,64104
58,021;-3,91213;-0,249;6,17016
58,0235;-3,91691;-0,36871;6,45986
58,0245;-3,92888;-0,61292;7,02489
58,0265;-3,94564;-0,73023;7,29543
58,0286;-3,98395;-1,00556;7,77906
58,0342;-4,13479;-1,33357;8,15734
58,0343;-4,23774;-1,51074;8,28903
58,0352;-4,52025;-1,90339;8,44704
58,0367;-4,86981;-2,32238;8,49253
58,0387;-5,06882;-2,53067;8,49253
58,0405;-5,4495;-2,93769;8,42789
58,0429;-5,80384;-3,14359;8,3417
58,0448;-5,97623;-3,553;8,28424
58,0471;-6,29944;-3,98635;8,1334
58,0487;-6,46704;-4,22098;8,02327
58,0518;-6,88124;-4,96109;7,59231
58,0533;-6,98897;-5,19572;7,44627
58,0549;-7,07038;-5,41598;7,32177
58,0567;-7,15896;-5,823;7,13263
58,0585;-7,14939;-6,21086;7,05601
58,0605;-7,12305;-6,38803;7,0608
58,0626;-6,99855;-6,76392;7,15178
58,0649;-6,89799;-6,9363;7,25234
58,0668;-6,67533;-7,25712;7,56598
58,0687;-6,48619;-7,63062;7,88919
58,0713;-6,29466;-7,94905;8,14777
58,0725;-6,18452;-8,10707;8,26029
58,0748;-6,03369;-8,44465;8,39676
58,0766;-5,95228;-8,58112;8,41592
58,0788;-5,83497;-8,88279;8,45662
58,0808;-5,7392;-9,16291;8,37282
58,0846;-5,67935;-9,28022;8,34409
58,0846;-5,59076;-9,50049;8,32254
58,0869;-5,55724;-9,58189;8,32494
58,0887;-5,50217;-9,74231;8,41113
58,0917;-5,54527;-10,08947;8,66492
58,0933;-5,54527;-10,08947;8,66492
58,095;-5,59794;-10,24988;8,86363
58,0967;-5,62907;-10,39832;9,04799
58,0991;-5,64104;-10,43902;9,10305
58,1008;-5,70568;-10,55873;9,13657
58,1087;-5,82779;-10,6521;9,11263
58,1149;-5,88046;-10,84364;9,07672
58,115;-5,91877;-10,99687;8,9187
58,115;-5,90919;-11,08306;8,79899
58,115;-5,8206;-11,34163;8,3417
58,1151;-5,72962;-11,38952;8,15974
58,1151;-5,61231;-11,43261;7,97299
58,1169;-5,31782;-11,49486;7,5564
58,1197;-4,9946;-11,54993;7,16375
58,1207;-4,84586;-11,58584;7,01052
58,1227;-4,60644;-11,71992;6,8142
58,1248;-4,4987;-11,78695;6,74955
58,127;-4,24971;-11,8109;6,68252
58,1286;-4,01029;-11,82287;6,70406
58,132;-3,83312;-11,85399;6,7735
58,1326;-3,73735;-11,83484;6,78307
58,1348;-3,60567;-11,78935;6,70406
58,1365;-3,57933;-11,78695;6,61308
58,1387;-3,58412;-11,8492;6,37127
58,1407;-3,53863;-11,82047;5,95947
58,1428;-3,51229;-11,80611;5,70329
58,1445;-3,47878;-11,71752;5,15023
58,1466;-3,47878;-11,6433;4,87938
58,1488;-3,47399;-11,4781;4,35745
58,1538;-3,47878;-11,29854;3,89776
58,1538;-3,4668;-11,1884;3,69425
58,1549;-3,45244;-10,96095;3,37822
58,1568;-3,52666;-10,79097;3,11486
58,1588;-3,553;-10,64731;3,02627
58,1607;-3,58173;-10,30734;2,95205
58,1627;-3,60327;-10,12777;2,94966
58,1653;-3,632;-9,75667;3,03345
58,167;-3,65834;-9,34487;3,16992
58,1688;-3,69425;-9,15094;3,25372
58,1741;-3,76129;-8,49493;3,52905
58,1741;-3,79481;-8,28184;3,65355
58,1754;-3,81875;-8,06876;3,77326
58,1771;-3,84269;-7,60428;4,02226
58,1791;-3,8834;-7,13502;4,20182
58,1806;-3,91452;-6,92194;4,28083
58,1829;-3,99832;-6,53647;4,39575
58,1846;-4,04859;-6,3569;4,40773
58,1867;-4,22816;-6,04805;4,42688
58,1888;-4,39575;-5,72723;4,47237
58,1916;-4,49392;-5,43993;4,52983
58,1936;-4,51546;-5,31064;4,56574
58,1947;-4,40054;-4,98742;4,75728
58,1968;-4,29999;-4,81235;4,88417
58,1986;-4,14676;-4,49152;5,06882
58,2007;-4,00071;-4,36702;5,2436
58,2036;-3,90734;-4,15633;5,34655
58,2049;-3,76368;-4,02226;5,52612
58,2068;-3,7182;-3,97916;5,58837
58,209;-3,67031;-3,90734;5,6554
58,2117;-3,64158;-3,87861;5,7392
58,2128;-3,62003;-3,88579;5,79906
58,2147;-3,56018;-3,88579;5,92834
58,2166;-3,53145;-3,91691;6,03129
58,2185;-3,52426;-3,9648;6,08875
58,2208;-3,49793;-4,09408;6,23241
58,2234;-3,47878;-4,16112;6,32578
58,2249;-3,4692;-4,30238;6,4838
58,2272;-3,48356;-4,47716;6,60351
58,2286;-3,50032;-4,57771;6,6466
58,2312;-3,66552;-4,98024;6,71843
58,2325;-3,73735;-5,13107;6,70167
58,2346;-3,81157;-5,28191;6,67055
58,2444;-4,01747;-5,59794;6,58196
58,2445;-4,25928;-5,92355;6,49098
58,2445;-4,36463;-6,09354;6,45267
58,2445;-4,56574;-6,42634;6,44788
58,2456;-4,67588;-6,57478;6,47422
58,247;-4,92517;-6,88602;6,48619
58,2486;-5,22684;-7,23318;6,51492
58,2595;-5,57879;-7,55401;6,55802
58,2595;-5,72962;-7,68808;6,61787
58,2595;-5,9858;-7,89159;6,82377
58,2595;-6,09354;-7,9706;6,92912
58,2596;-6,33536;-8,13819;7,1422
58,2612;-6,62506;-8,22678;7,2667
58,2631;-6,76152;-8,43268;7,53725
58,2654;-7,03207;-8,65773;7,83652
58,2672;-7,13263;-8,76547;7,99214
58,2691;-7,21163;-8,9187;8,37522
58,2721;-7,4319;-9,10784;8,58112
58,2727;-7,4319;-9,22516;8,61464
58,2751;-7,64259;-9,51965;8,63379
58,2772;-7,93708;-9,85962;8,56915
58,279;-8,08312;-10,03679;8,54042
58,2813;-8,30579;-10,39832;8,49732
58,283;-8,37282;-10,56112;8,5045
58,285;-8,52605;-10,96574;8,47338
58,2872;-8,55478;-11,37276;8,47098
58,2899;-8,56196;-11,58105;8,48535
58,2916;-8,45901;-12,17482;8,5907
58,2933;-8,36564;-12,32326;8,60985
58,2951;-8,31297;-12,45733;8,60506
58,2971;-8,23156;-12,81167;8,5069
58,2991;-8,08073;-12,95054;8,32254
58,301;-8,09749;-13,3384;8,16932
58,3031;-8,04721;-13,67358;7,95863
58,3049;-7,94665;-13,74541;7,89398
58,3065;-7,61625;-13,73583;7,81258
58,309;-7,20924;-13,61373;7,71442
58,312;-6,79983;-13,39825;7,64259
58,3133;-6,64421;-13,30727;7,58034
58,3156;-6,34493;-13,09179;7,44866
58,3172;-6,1941;-12,93378;7,39599
58,3191;-5,85412;-12,55549;7,33853
58,321;-5,65301;-12,34959;7,31698
58,3226;-5,27473;-11,98088;7,2667
58,3249;-4,88178;-11,60499;7,2691
58,3266;-4,67827;-11,39909;7,29543
58,3292;-4,16112;-10,94898;7,38162
58,3318;-3,64876;-10,51324;7,45345
58,3332;-3,45483;-10,34086;7,47021
58,335;-3,15795;-10,07031;7,5157
58,3371;-2,96163;-9,85723;7,50133
58,3392;-2,90656;-9,77582;7,49415
58,3406;-2,87304;-9,6609;7,46063
58,3431;-2,8922;-9,61302;7,45345
58,3457;-3,00472;-9,54359;7,41754
58,3467;-3,16274;-9,50289;7,35768
58,3493;-3,2633;-9,48373;7,31219
58,3527;-3,64158;-9,54359;7,1446
58,3528;-3,77566;-9,5795;7,08714
58,3585;-3,89776;-9,62738;7,02249
58,3585;-4,10845;-9,7016;6,8549
58,3587;-4,30717;-9,73752;6,76152
58,3613;-4,40054;-9,82131;6,56999
58,3636;-4,55138;-9,91469;6,3593
58,3651;-4,60884;-9,94342;6,26114
58,3673;-4,66391;-10,00088;6,07678
58,3691;-4,67109;-10,04398;5,93553
58,3735;-4,70221;-10,08707;5,81821
58,3735;-4,70221;-10,1158;5,7799
58,3761;-4,69503;-10,17326;5,70808
58,3773;-4,6663;-10,19242;5,67695
58,3791;-4,6232;-10,23791;5,63386
58,3805;-4,60166;-10,24988;5,60513
58,3837;-4,51786;-10,24509;5,56682
58,3851;-4,43406;-10,1996;5,56682
58,3872;-4,38378;-10,17805;5,56203
58,3891;-4,25689;-10,11101;5,56921
58,3922;-4,09408;-10,02482;5,55724
58,3926;-4,01029;-9,96497;5,55485
58,3955;-3,85227;-9,81892;5,574
58,3973;-3,67989;-9,68963;5,56203
58,4004;-3,60327;-9,63457;5,56203
58,4005;-3,44765;-9,51965;5,55964
58,4031;-3,36146;-9,45979;5,5333
58,4052;-3,22499;-9,34966;5,4902
58,4071;-3,11007;-9,22276;5,47105
58,4091;-3,055;-9,15573;5,44471
58,414;-2,92093;-8,95701;5,37768
58,414;-2,88262;-8,89955;5,36092
58,4147;-2,83473;-8,8349;5,34895
58,4172;-2,73897;-8,70322;5,33698
58,4186;-2,66235;-8,62421;5,33219
58,4206;-2,63123;-8,48056;5,325
58,4231;-2,59771;-8,35606;5,33458
58,4251;-2,57856;-8,2986;5,33219
58,4276;-2,58574;-8,20523;5,34416
58,4284;-2,61686;-8,10707;5,35613
58,4323;-2,63841;-7,98017;5,38486
58,4336;-2,66235;-7,91792;5,38007
58,4354;-2,75094;-7,81019;5,38246
58,4375;-2,79403;-7,77667;5,38965
58,4391;-2,8898;-7,69287;5,42077
58,4413;-2,93529;-7,66174;5,43753
58,4425;-3,02388;-7,55879;5,44711
58,4451;-3,1364;-7,46063;5,46387
58,4471;-3,16992;-7,4343;5,48781
58,4493;-3,26809;-7,38402;5,5333
58,4536;-3,40695;-7,36965;5,57161
58,4537;-3,47638;-7,36486;5,58837
58,4556;-3,6344;-7,33374;5,65062
58,4571;-3,7972;-7,30501;5,72005
58,4592;-3,88818;-7,30022;5,76793
58,4615;-4,06057;-7,3098;5,86849
58,4632;-4,14676;-7,31219;5,92595
58,465;-4,33111;-7,33135;6,03848
58,4677;-4,48913;-7,36247;6,151
58,4696;-4,57053;-7,38402;6,19889
58,4733;-4,79319;-7,4726;6,39282
58,4745;-4,85305;-7,49894;6,45986
58,4752;-4,93954;-7,52528;6,50535
58,4773;-5,09516;-7,61865;6,59154
58,479;-5,13347;-7,64259;6,63703
58,4807;-5,26754;-7,71681;6,69209
58,4835;-5,40162;-7,83173;6,78307
58,4853;-5,46626;-7,86765;6,81899
58,4872;-5,55724;-7,89159;6,86687
58,4932;-5,63386;-7,93468;6,8956
58,4932;-5,72005;-7,96581;6,93391
58,4932;-5,76314;-7,99454;6,95067
58,4952;-5,84933;-8,04482;7,00813
58,4977;-5,89961;-8,07834;7,05601
58,4995;-5,98341;-8,16213;7,16136
58,5015;-6,0289;-8,21481;7,226
58,5037;-6,14621;-8,36325;7,35289
58,5054;-6,25635;-8,49493;7,48936
58,5095;-6,29705;-8,55957;7,56837
58,5095;-6,40239;-8,68646;7,72399
58,5117;-6,4814;-8,79181;7,90835
58,5132;-6,51732;-8,82293;8,02566
58,5155;-6,60111;-8,89236;8,23396
58,5172;-6,77589;-8,9594;8,39916
58,5186;-6,88124;-9,14376;8,48774
58,521;-7,12544;-9,32332;8,66492
58,5235;-7,24515;-9,41191;8,76068
58,5251;-7,5157;-9,58429;8,91391
58,527;-7,7623;-9,72555;9,02644
58,5284;-7,85807;-9,79258;9,07432
58,5324;-8,21481;-10,04398;9,13418
58,5351;-8,32254;-10,1158;9,12221
58,5393;-8,38958;-10,17087;9,09348
58,5393;-8,43268;-10,19002;9,00968
58,5393;-8,45662;-10,18284;8,93307
58,5406;-8,49732;-10,21875;8,7535
58,5447;-8,47817;-10,18523;8,61703
58,5448;-8,45662;-10,16608;8,53802
58,5468;-8,43986;-10,13496;8,31536
58,5487;-8,44944;-10,06073;8,1334
58,5524;-8,36564;-9,89793;7,90595
58,5524;-8,3417;-9,81892;7,78864
58,5549;-8,35367;-9,71836;7,62823
58,5567;-8,3417;-9,67048;7,54682
58,5585;-8,28663;-9,59865;7,38402
58,5605;-8,23396;-9,55795;7,29543
58,5625;-8,07594;-9,43824;7,08235
58,5646;-7,83413;-9,25868;6,87405
58,5671;-7,69526;-9,15094;6,78547
58,5686;-7,37205;-8,88039;6,62266
58,5713;-7,03925;-8,63618;6,47422
58,5724;-6,87884;-8,54281;6,41437
58,5747;-6,58196;-8,40395;6,3569
58,5769;-6,28029;-8,35606;6,31381
58,579;-6,12946;-8,23635;6,29226
58,5806;-5,83018;-8,12861;6,30902
58,5828;-5,66977;-8,052;6,3162
58,5844;-5,3274;-7,8868;6,34972
58,5871;-4,96587;-7,74794;6,41197
58,5887;-4,78601;-7,65935;6,45267
58,5914;-4,2545;-7,49654;6,61548
58,5938;-4,05817;-7,33135;6,67773
58,5947;-3,8834;-7,22121;6,72561
58,5964;-3,56975;-7,00573;6,81899
58,5989;-3,41413;-6,89081;6,88124
58,6014;-3,12683;-6,67294;6,99376
58,6027;-2,95444;-6,53647;7,1446
58,6048;-2,89459;-6,4814;7,20685
58,6116;-2,78685;-6,41437;7,36965
58,6116;-2,71502;-6,34254;7,59471
58,6149;-2,73178;-6,35451;7,83413
58,6149;-2,74376;-6,36648;7,95384
58,6189;-2,79643;-6,37366;8,13101
58,6189;-2,85149;-6,37127;8,20762
58,6189;-3,0143;-6,39042;8,33452
58,6208;-3,10289;-6,40718;8,41592
58,6258;-3,28963;-6,49337;8,54999
58,6258;-3,54102;-6,62506;8,66492
58,6268;-3,67031;-6,69928;8,72956
58,6288;-3,881;-6,80462;8,78941
58,6317;-3,94086;-6,77828;8,74392
58,6324;-3,94325;-6,75195;8,69365
58,6346;-4,23295;-6,88602;8,67449
58,6364;-4,41251;-6,98897;8,68646
58,6385;-4,66869;-7,07756;8,62182
58,6408;-4,79559;-7,12305;8,4662
58,6426;-4,82432;-7,11347;8,36325
58,6446;-4,8291;-6,98419;8,16213
58,6466;-4,77164;-6,80462;7,96102
58,6496;-4,75488;-6,75913;7,87722
58,6517;-4,75728;-6,75674;7,7647
58,6528;-4,72376;-6,71603;7,65456
58,6544;-4,66391;-6,63942;7,53485
58,6565;-4,62081;-6,46704;7,33135
58,6588;-4,63278;-6,38085;7,23079
58,6606;-4,6663;-6,20846;7,04643
58,6628;-4,69024;-6,10073;6,87405
58,6647;-4,65672;-6,03129;6,78307
58,6665;-4,61123;-5,93313;6,54844
58,6694;-4,56335;-5,83257;6,28747
58,6716;-4,53222;-5,71526;6,0696
58,6725;-4,5011;-5,64104;5,96665
58,6746;-4,42688;-5,58837;5,85412
58,6765;-4,32632;-5,52851;6,04087
58,6786;-4,39815;-5,52612;6,71125
58,6806;-4,46519;-5,44711;6,50535
58,683;-4,37899;-5,29627;5,32022
58,685;-4,07014;-5,08319;4,07733
58,6865;-3,9241;-5,01855;3,69904
58,6889;-3,71341;-5,07361;3,3854
58,6917;-3,63679;-5,19572;3,43089
58,6924;-3,61285;-5,25318;3,49075
58,6946;-3,53145;-5,21008;3,57694
58,6967;-3,45004;-5,10474;3,58891
58,6989;-3,35667;-4,92757;3,63919
58,7008;-3,21302;-4,72376;3,70622
58,703;-3,15316;-4,63039;3,7158
58,7046;-3,02867;-4,46758;3,67989
58,7066;-2,8922;-4,23534;3,63919
58,7093;-2,85628;-4,16352;3,64158
58,7117;-2,80361;-4,14436;3,65116
58,7142;-2,73897;-4,12042;3,67271
58,7145;-2,7246;-4,02226;3,6751
58,7168;-2,64799;-3,881;3,64158
58,7189;-2,6001;-3,80678;3,62243
58,7206;-2,52349;-3,66313;3,61764
58,7229;-2,44687;-3,54342;3,59609
58,7249;-2,42772;-3,48117;3,60088
58,727;-2,4756;-3,40216;3,62482
58,7286;-2,52349;-3,48835;3,69425
58,7334;-2,56658;-3,36625;3,68228
58,7334;-2,55222;-3,26569;3,66073
58,7347;-2,50194;-3,18189;3,68946
58,7368;-2,35589;-2,98796;3,8403
58,7387;-2,30562;-2,7677;4,07493
58,7454;-2,29365;-2,65517;4,16591
58,7454;-2,34871;-2,49236;4,38857
58,7454;-2,50673;-2,37744;4,63996
58,7467;-2,6025;-2,33674;4,74291
58,7486;-2,84192;-2,24576;4,97306
58,752;-3,09331;-2,16675;5,19811
58,7538;-3,22738;-2,14281;5,26754
58,7547;-3,4261;-2,10211;5,4926
58,7597;-3,5099;-2,09971;5,64104
58,7597;-3,80199;-2,09014;5,45908
58,7603;-3,93846;-1,9824;5,08319
58,7626;-3,93846;-1,96085;4,997
58,7643;-3,89537;-1,92494;4,85544
58,7668;-3,7182;-1,90818;4,65912
58,7684;-3,5913;-1,92494;4,57771
58,7719;-3,29442;-1,98479;4,42688
58,7724;-3,03824;-2,01592;4,11084
58,7743;-2,87783;-1,99198;3,94325
58,7764;-2,43969;-1,9393;3,65355
58,7786;-2,21942;-1,90818;3,56975
58,7805;-1,74537;-1,80283;3,49793
58,7834;-1,32878;-1,51553;3,20823
58,7847;-1,08697;-1,37188;3,0957
58,7864;-0,62728;-1,15161;2,96642
58,7891;-0,10534;-0,95289;2,84192
58,7914;0,41899;-0,68953;2,69827
58,7924;0,65841;-0,55545;2,62883
58,7944;0,89304;-0,43096;2,54264
58,7969;1,33836;-0,2059;2,37026
58,7984;1,76932;0,05746;2,14999
58,8011;1,95127;0,17238;2,05662
58,8035;2,3104;0,44772;1,901
58,8047;2,69348;0,82121;1,71185
58,8067;2,88501;1,04148;1,60651
58,8087;3,23457;1,50356;1,44131
58,8128;3,48356;1,92254;1,38385
58,8128;3,57215;2,11169;1,39103
58,8147;3,69665;2,40378;1,47004
58,817;3,72777;2,52588;1,54905
58,8189;3,74932;2,70066;1,79565
58,8225;3,68707;2,74854;2,12605
58,8247;3,60088;2,71742;2,31998
58,8247;3,37582;2,63602;2,7246
58,8266;3,04542;2,51631;3,12922
58,8284;2,85389;2,44209;3,35428
58,8321;2,45166;2,26731;3,81157
58,8326;2,24576;2,17872;4,02226
58,8345;1,79805;1,99916;4,4173
58,8364;1,4054;1,76692;4,71179
58,839;1,27132;1,60172;4,78601
58,8404;0,89304;1,37906;4,86741
58,8426;0,38786;1,19231;4,89375
58,8445;0,16999;1,07978;4,87938
58,8464;-0,18914;0,88107;4,76925
58,8484;-0,48602;0,68474;4,61363
58,8515;-0,72544;0,50757;4,40533
58,8536;-0,83079;0,43335;4,31435
58,8545;-0,92177;0,36871;4,23055
58,8605;-1,075;0,26097;4,06535
58,8605;-1,17795;0,16999;3,89776
58,8609;-1,20907;0,1245;3,80678
58,8676;-1,26414;0,00479;3,60806
58,8676;-1,28808;-0,10056;3,44526
58,8676;-1,30245;-0,14605;3,36864
58,8688;-1,31442;-0,22027;3,19387
58,8717;-1,28329;-0,31603;3,03585
58,8732;-1,26653;-0,36871;2,96881
58,8759;-1,25935;-0,4956;2,89938
58,8765;-1,2785;-0,55545;2,88741
58,8787;-1,32878;-0,67038;2,86825
58,8808;-1,42934;-0,80924;2,83234
58,8825;-1,48441;-0,87388;2,82037
58,8844;-1,5706;-0,98162;2,85628
58,8864;-1,71664;-1,15401;2,86107
58,8884;-1,78847;-1,26414;2,83713
58,8911;-1,88663;-1,47483;2,94008
58,8925;-1,96085;-1,5682;3,03824
58,8945;-2,1452;-1,75256;3,2226
58,8964;-2,24097;-1,91776;3,45004
58,8985;-2,27928;-1,98;3,56736
58,9004;-2,31998;-2,1452;3,83791
58,9025;-2,41575;-2,35111;4,12282
58,9043;-2,48039;-2,46124;4,28323
58,9064;-2,59053;-2,66714;4,58968
58,9084;-2,78685;-2,91374;4,65193
58,9112;-2,95684;-3,15077;4,78122
58,9124;-3,04542;-3,28724;4,87459
58,9146;-3,12922;-3,40455;4,98024
58,9164;-3,34709;-3,6751;5,25318
58,9183;-3,56736;-3,94325;5,53809
58,9204;-3,67271;-4,07014;5,68653
58,923;-3,90255;-4,30477;5,97383
58,9246;-4,16352;-4,53941;6,25156
58,9267;-4,29041;-4,64954;6,38324
58,9284;-4,51307;-4,84586;6,64181
58,9322;-4,71418;-5,04249;6,84053
58,9335;-4,81474;-5,15023;6,91475
58,9349;-5,02094;-5,39683;6,99137
58,9365;-5,12868;-5,52851;7,00095
58,9387;-5,33219;-5,83018;6,96024
58,9408;-5,54766;-6,12946;6,88124
58,9474;-5,6554;-6,27071;6,79983
58,9474;-5,85891;-6,54844;6,58435
58,9474;-6,01214;-6,82377;6,3162
58,9484;-6,05284;-6,95067;6,18452
58,9524;-6,10791;-7,15178;5,92595
58,9529;-6,14143;-7,2691;5,82779
58,9546;-6,20128;-7,55879;5,67216
58,9564;-6,2348;-7,86286;5,58837
58,9585;-6,24438;-8,02087;5,55964
58,9605;-6,24198;-8,28903;5,56442
58,9628;-6,1917;-8,53323;5,59076
58,9651;-6,14382;-8,68407;5,6171
58,9664;-5,99299;-8,93307;5,65301
58,9684;-5,80145;-9,02644;5,64343
58,9715;-5,62667;-9,23234;5,61231
58,9724;-5,54527;-9,30656;5,59315
58,9747;-5,4495;-9,36881;5,58597
58,9765;-5,21248;-9,45021;5,63864
58,9785;-5,05446;-9,55795;5,66737
58,9805;-4,997;-9,60105;5,67935
58,9827;-4,92278;-9,71597;5,74159
58,9845;-4,84108;-9,80695;5,8206
58,9864;-4,80995;-9,83568;5,84694
58,9892;-4,78122;-9,92905;5,91398
